elder_name,youth_name,elder_district,youth_district,zone,jaccard_score,distance_km,final_score,shared_interests
Ng Hoi Yan,Ng Lok Yin,Tsui Ning Garden,San Wai Court,5,0.47058823529411764,2.351833323339764,0.4447516285954637,food_social; karaoke; music; park; songs; tea; walk; walking
Ho Lai Kwan,Leung Yuk Ting,Century Link,Century Link,5,0.4375,1.0648687632016278,0.4445188419105248,chess; chinese; games; park; reading; walk; walking
Lee Ming Yuet,Chan Wing Sze,Siu Lun Court,Hanford Garden,5,0.3888888888888889,0.3428598026443742,0.44225746196798843,digital_help; food_social; karaoke; music; smartphone; songs; tea
Cheung Ming Yuet,Cheung Tsz Ho,Tuen Mun Town Plaza,San Wai Court,5,0.4666666666666667,2.372901492134225,0.4411387629759741,karaoke; light_exercise; music; park; songs; walk; walking
Wong Lai Kwan,Lau Man Yi,Yu Tung Court,Coastal Skyline,5,0.4166666666666667,0.7285387703305267,0.44094516569409514,light_exercise; park; stretching; walk; walking
Cheung Yuk Lan,Lam Sze Wing,Goodview Garden,Goodview Garden,5,0.4166666666666667,0.7499425466581736,0.43988376651457406,chess; chinese; cooking; food_social; games
Lam Lai Kwan,Yip Siu Tung,Tai Hing Estate,Glorious Garden,5,0.4666666666666667,2.50148613785662,0.4395056196410229,food_social; games; mahjong; park; tea; walk; walking
Ng Ming Yuet,Leung Tsz Ho,Lung Mun Oasis,Pierhead Garden,5,0.38461538461538464,0.37633632055948735,0.4359080668265798,cooking; food_social; light_exercise; reading; stretching
Wong Kwok Wai,Wong Hiu Lam,Kingston Terrace,On Ting Estate,5,0.45454545454545453,2.07023447772228,0.4352198397215248,arts; calligraphy; karaoke; music; songs
Lam Yee Kwan,Ng Sze Wing,The Sherwood,Sea Crest Villa,5,0.5,14.902101121653349,0.4344327157683427,arts; calligraphy; chinese; cooking; food_social; games; mahjong
Yip Hoi Yan,Ng Sze Wing,San Wai Court,Sea Crest Villa,5,0.5,15.369144350575517,0.4341635822122081,chess; chinese; cooking; food_social; games; mahjong
Chan Ka Yan,Yip Tsz Wai,Siu Shan Court,Nerine Cove,5,0.45454545454545453,2.203297546714174,0.43319038218182127,chess; chinese; games; light_exercise; stretching
Yip Tak Ming,Wong Hiu Lam,Siu Shan Court,On Ting Estate,5,0.45454545454545453,2.382549370898053,0.43070888710573435,arts; calligraphy; karaoke; music; songs
Chow Lai Kwan,Lau Wing Sze,Nerine Cove,Lung Mun Oasis,5,0.4117647058823529,0.931793932934027,0.4276480334898757,games; karaoke; music; park; songs; walk; walking
Lee Kwok Wai,Chow Hiu Lam,Siu Lun Court,Siu Shan Court,5,0.3333333333333333,0.06107327076448827,0.4246996311498141,arts; calligraphy; chinese; karaoke; music; songs
Lam Lai Kwan,Leung Yuk Ting,Yat Tung (2) Estate,Century Link,5,0.4375,1.9345790143674055,0.4229896570821965,chess; chinese; companionship; games; park; walk; walking
Ho Chi Keung,Chan Man Yi,Sam Shing Estate,Tin King Estate,5,0.4375,1.9512992804002443,0.42270007253539454,chess; chinese; food_social; games; park; walk; walking
Lam Lai Kwan,Leung Yuk Ting,Yat Tung (1) Estate,Century Link,5,0.42857142857142855,1.63827223046509,0.4211411055785063,chess; chinese; games; park; walk; walking
Lee Sze Man,Chan Man Yi,Siu On Court,Tin King Estate,5,0.4375,2.077159202272331,0.42062125917607135,chess; chinese; cooking; food_social; games; park; walking
Chan Chun Wah,Ho Tsz Wai,Affluence Garden,Goodview Garden,5,0.45454545454545453,3.4455725825936168,0.4201050717385342,games; karaoke; mahjong; music; songs
Chow Pak Kuen,Ho Kwok Him,Affluence Garden,Siu Lun Court,5,0.42857142857142855,1.7454514080268893,0.41892153831138973,food_social; park; reading; tea; walk; walking
Tang Kam Ming,Ho Kwok Him,Siu Hei Court,Siu Lun Court,5,0.42857142857142855,1.7556006528155241,0.41872030728333826,food_social; park; reading; tea; walk; walking
Leung Tak Ming,Leung Yuk Ting,Sun Tuen Mun Centre,Hanford Garden,5,0.4166666666666667,1.4419262407006948,0.41559358345878017,digital_help; karaoke; music; smartphone; songs
Leung Wing Chiu,Ng Yan Ting,Tai Hing Estate,Nerine Cove,5,0.4375,2.5054586102433083,0.41466540681344366,digital_help; karaoke; music; park; smartphone; songs; walking
Lee Siu Fong,Cheung Ka Ming,Coastal Skyline,Seaview Crescent,5,0.38461538461538464,0.7260995603954122,0.4138242055958855,chess; chinese; games; light_exercise; stretching
Chow Kin Man,Leung Yuk Ting,Goodview Garden,Hanford Garden,5,0.38461538461538464,0.8223653335194057,0.4092336856912516,digital_help; karaoke; music; smartphone; songs
Lau Chi Keung,Lam Wai Man,Yat Tung (1) Estate,Melody Garden,5,0.4666666666666667,11.154101164664757,0.409008179870135,cooking; food_social; games; mahjong; park; walk; walking
Ng Yee Kwan,Cheung Ka Ming,Mun Tung Estate,The Visionary,5,0.42857142857142855,2.603824103733796,0.4059081674583289,arts; calligraphy; food_social; games; mahjong; tea
Lau Wai Ling,Wong Wai Man,Century Gateway,On Ting Estate,5,0.38461538461538464,0.9105841244119708,0.40543309806447325,games; mahjong; park; walk; walking
Tang Wai Ling,Wong Wai Man,Shan King Estate,On Ting Estate,5,0.38461538461538464,0.9159130565823561,0.40521472981654016,games; mahjong; park; walk; walking
Lam Kwok Wai,Ng Wing Sze,Shan King Estate,Tai Hing Estate,5,0.35714285714285715,0.4845034472971165,0.4046153165281119,arts; calligraphy; park; walk; walking
Chan Hoi Yan,Lam Yuk Ting,Siu Hong Court,Leung King Estate,5,0.4117647058823529,1.7713931484064132,0.4041244031314185,cooking; digital_help; food_social; park; smartphone; walk; walking
Lau Yat Fung,Cheung Wing Sze,Prime View Garden,Kingston Terrace,5,0.35714285714285715,0.5000969273793988,0.4035649671636602,chess; chinese; food_social; games; tea
Leung Yuk Lan,Ho Pak Hei,Sun Tuen Mun Centre,Miami Beach Towers,5,0.35714285714285715,0.5057375095938821,0.40319038542431124,games; mahjong; park; walk; walking
Ng Yuk Lan,Lam Wai Man,Wu King Estate,Melody Garden,5,0.3333333333333333,0.2826328082580665,0.40028028731287,cooking; food_social; park; reading; walk; walking
Yip Kam Ming,Cheung Pak Hei,Aegean Coast,Goodview Garden,5,0.4,1.6303004540076051,0.39702770562634987,centre; community; cooking; digital_help; food_social; smartphone
Yip Mei Lin,Cheung Ka Ming,Ying Tung Estate,The Visionary,5,0.35714285714285715,0.644371420747764,0.39479169554237165,companionship; food_social; games; mahjong; tea
Lam Lai Kwan,Ho Tsz Wai,Chelsea Heights,Goodview Garden,5,0.4,1.7812410184492258,0.39393275843588615,games; karaoke; mahjong; music; reading; songs
Wong Pak Kuen,Tang Ho Yin,Prime View Garden,Affluence Garden,5,0.35714285714285715,0.7070906708638786,0.39144022345160445,cooking; food_social; park; walk; walking
Lee Lai Kwan,Lam Ka Ming,Yuet Wu Villa,Wu King Estate,5,0.4,1.9201110607603613,0.39136790926059567,centre; community; karaoke; light_exercise; music; park; songs; walking
Chow Wai Ling,Lee Pak Hei,Siu Hei Court,Melody Garden,5,0.3684210526315789,0.9838284494422992,0.38876927133655187,cooking; food_social; light_exercise; park; stretching; walk; walking
Leung Ka Yan,Lau Man Yi,Century Link,Coastal Skyline,5,0.3333333333333333,0.4242062999116745,0.3886551536407583,light_exercise; park; stretching; walk; walking
Cheung Pak Kuen,Wong Wai Man,On Ting Estate,On Ting Estate,5,0.35714285714285715,0.8276398173123054,0.38564449273818946,games; mahjong; park; walk; walking
Ng Siu Fong,Leung Hiu Lam,Chelsea Heights,Butterfly Estate,5,0.4166666666666667,4.246343405518096,0.38275800894178924,karaoke; light_exercise; music; songs; stretching
Ng Chi Keung,Chow Man Yi,Siu Lun Court,Miami Beach Towers,5,0.375,1.367921991091393,0.38209668142123376,centre; community; games; park; walk; walking
Leung Mei Lin,Ho Ka Ching,Parkland Villas,Glorious Garden,5,0.4,2.577051777790053,0.38193397504932736,chess; chinese; companionship; games
Yip Kin Man,Ng Ho Yin,Shan King Estate,Siu Lun Court,5,0.36363636363636365,1.0731227365679141,0.381445525319916,companionship; karaoke; music; songs
Wong Kam Ming,Yip Sze Wing,Yuet Wu Villa,Yuet Wu Villa,5,0.3333333333333333,0.5390933942485419,0.3807933059123444,chess; chinese; games; park; walking
Lau Pak Kuen,Ng Ka Ching,Nerine Cove,Sam Shing Estate,5,0.3333333333333333,0.5672932030773771,0.3790397395791304,food_social; karaoke; music; songs; tea
Ho Kwok Wai,Ng Wing Sze,Siu Kwai Court,Tin King Estate,5,0.3333333333333333,0.5705124093644822,0.37884356241881917,arts; calligraphy; chinese; games
Lam Pak Kuen,Cheung Ka Ming,Aegean Coast,The Visionary,5,0.42857142857142855,9.532121038994264,0.378527859760936,arts; calligraphy; food_social; games; mahjong; tea
Chow Siu Fong,Lam Ka Ming,Goodview Garden,Prime View Garden,5,0.38461538461538464,1.9203174310479012,0.3782873561638358,arts; calligraphy; centre; community; reading
Leung Yee Kwan,Lee Pak Hei,Yau Oi Estate,Melody Garden,5,0.3684210526315789,1.3198563980232434,0.37781706938567616,cooking; food_social; games; light_exercise; mahjong; park; walking
Lee Kam Ming,Cheung Tsz Ho,San Wai Court,Siu Hin Court,5,0.36363636363636365,1.194515502521594,0.3774431261646292,centre; community; cooking; food_social
Chow Ming Yuet,Leung Yan Ting,Century Gateway,Tin King Estate,5,0.38461538461538464,1.9861568201575064,0.37715486615378724,companionship; park; reading; walk; walking
Lam Ming Yuet,Ho Pak Hei,Yuet Wu Villa,Miami Beach Towers,5,0.35714285714285715,1.0552911752797325,0.3765537883480594,companionship; games; mahjong; park; walking
Wong Hoi Yan,Cheung Lok Yin,Yuet Wu Villa,Glorious Garden,5,0.2777777777777778,0.07597420733927958,0.3755196573168117,food_social; karaoke; music; songs; tea
Lau Hoi Yan,Cheung Yiu Tung,Yuet Wu Villa,Tsui Ning Garden,5,0.3333333333333333,0.631415268612189,0.3752780410272866,companionship; food_social; games; mahjong; tea
Leung Ming Yuet,Leung Hiu Lam,Sam Shing Estate,Butterfly Estate,5,0.38461538461538464,2.1292246976964346,0.37485827317485837,karaoke; light_exercise; music; songs; stretching
Yip Yuk Lan,Chow Wai Man,On Ting Estate,Tsui Ning Garden,5,0.3333333333333333,0.6410323223398904,0.37473921118107756,arts; companionship; park; walk; walking
Lau Wing Chiu,Chow Man Yi,Nerine Cove,Miami Beach Towers,5,0.35714285714285715,1.2531447522285881,0.3701450474441773,centre; community; park; walk; walking
Cheung Siu Lan,Tang Ho Yin,Melody Garden,Affluence Garden,5,0.4,4.118764388118147,0.36930394693457375,companionship; cooking; food_social; park; walk; walking
Chan Siu Lan,Yip Chi Ho,Pierhead Garden,Nerine Cove,5,0.3333333333333333,0.7693141782706958,0.36811194520576407,food_social; karaoke; music; songs; tea
Wong Siu Lan,Chow Ho Yin,Chelsea Heights,San Wai Court,5,0.3181818181818182,0.5613662984263428,0.36652425065516414,digital_help; light_exercise; park; smartphone; stretching; walk; walking
Wong Siu Fong,Ho Kwok Him,Siu On Court,Siu Lun Court,5,0.2631578947368421,0.0510971304296786,0.3663922397440165,food_social; park; reading; tea; walking
Ho Chi Keung,Wong Tsz Ho,Wu King Estate,Melody Garden,5,0.3157894736842105,0.5384782767725741,0.3659199918526582,arts; calligraphy; centre; chinese; community; games
Lee Pak Kuen,Leung Yuk Ting,On Ting Estate,Hanford Garden,5,0.3333333333333333,0.8248350493077768,0.3655325436438215,karaoke; music; reading; songs
Chow Ming Yuet,Lee Siu Tung,Yu Tung Court,Chelsea Heights,5,0.4166666666666667,13.532406551335686,0.36448842579652074,cooking; food_social; karaoke; music; songs
Ho Yee Kwan,Lau Man Yi,Parkland Villas,Coastal Skyline,5,0.4166666666666667,13.63273731060766,0.36441765367039436,companionship; light_exercise; park; stretching; walking
Lau Tak Ming,Cheung Ka Ming,Century Link,Seaview Crescent,5,0.35714285714285715,1.4659875778474778,0.36439898559056516,chess; chinese; games; light_exercise; stretching
Lam Tak Ming,Wong Lok Yin,Siu Shan Court,Leung King Estate,5,0.3684210526315789,2.010759598667667,0.36297920895481506,cooking; food_social; karaoke; music; park; songs; walking
Cheung Chi Keung,Yip Siu Tung,Shan King Estate,Glorious Garden,5,0.2777777777777778,0.1881730696323139,0.36235534592314755,food_social; games; park; tea; walking
Chan Siu Fong,Yip Chi Ho,Hanford Garden,Nerine Cove,5,0.3333333333333333,0.899186279686321,0.3623145273343635,food_social; karaoke; music; songs; tea
Lam Kam Ming,Yip Sze Wing,Siu On Court,Yuet Wu Villa,5,0.375,2.5562030373354463,0.3609298188756934,chess; chinese; games; mahjong; park; walking
Tang Chun Wah,Ho Tsz Ho,Siu Hin Court,Siu Hin Court,5,0.3333333333333333,1.0256253822677108,0.35738453811833326,centre; community; park; walk; walking
Chan Siu Fong,Ng Yan Ting,Glorious Garden,Nerine Cove,5,0.2631578947368421,0.12230484104973195,0.3573377371917622,digital_help; park; smartphone; walk; walking
Lam Sze Man,Chow Chi Ho,Seaview Crescent,Caribbean Coast,5,0.29411764705882354,0.4074044813215577,0.35657916895301445,food_social; karaoke; music; songs; tea
Chan Siu Fong,Lau Tsz Ho,Kingston Terrace,Affluence Garden,5,0.2777777777777778,0.25429566739726733,0.35570013935933764,games; mahjong; park; walk; walking
Ng Yat Fung,Lee Ka Ming,Nerine Cove,Parkland Villas,5,0.38461538461538464,4.536808143284499,0.35401449784975875,food_social; light_exercise; reading; stretching; tea
Ng Lai Kwan,Ho Tsz Ho,Leung King Estate,Siu Hin Court,5,0.35294117647058826,1.8389775566959117,0.35283592314642126,centre; community; companionship; games; park; walking
Chow Siu Lan,Cheung Yiu Tung,Tung Chung Crescent,Tsui Ning Garden,5,0.4,10.929001361090673,0.35257439708987387,digital_help; food_social; games; mahjong; smartphone; tea
Wong Yuk Lan,Yip Tsz Wai,Century Gateway,Nerine Cove,5,0.3333333333333333,1.2172081567392534,0.350985979993536,games; light_exercise; mahjong; stretching
Lau Yee Kwan,Lam Ka Ming,Siu Hei Court,Wu King Estate,5,0.3157894736842105,0.8494885843754146,0.3495245540358096,centre; community; companionship; light_exercise; park; walking
Ho Tak Ming,Lau Man Yi,Parkland Villas,Yat Tung (1) Estate,5,0.4,14.856939710743982,0.3494595806464703,cooking; food_social; games; reading
Cheung Chi Keung,Yip Sze Wing,Hanford Garden,Yuet Wu Villa,5,0.35294117647058826,2.0346409044883824,0.34942924211498716,chess; chinese; games; mahjong; park; walking
Lau Chun Wah,Lam Ho Yin,Yu Tung Court,Yu Tung Court,5,0.23529411764705882,0.01262813998932476,0.3481294011852972,centre; community; games; mahjong
Cheung Yee Kwan,Wong Ho Yin,Tai Hing Estate,Century Gateway,5,0.3076923076923077,0.7428619279093005,0.3476037990146991,arts; calligraphy; light_exercise; stretching
Cheung Hoi Yan,Yip Siu Tung,Pierhead Garden,Glorious Garden,5,0.35294117647058826,2.1813176287394236,0.3471502746676183,food_social; games; mahjong; park; tea; walking
Ng Yuk Lan,Cheung Pak Hei,Century Gateway,Goodview Garden,5,0.26666666666666666,0.24926610489707754,0.34673716198548266,centre; community; digital_help; smartphone
Lau Kin Man,Ho Tsz Wai,Tin King Estate,Century Gateway,5,0.3125,0.8733442265586545,0.3456957087749436,centre; chess; chinese; community; games
Cheung Yuk Lan,Cheung Pak Hei,Prime View Garden,Goodview Garden,5,0.3076923076923077,0.7862233445129345,0.34551452223701984,cooking; digital_help; food_social; smartphone
Wong Yuk Lan,Chow Ka Ching,Ying Tung Estate,Ying Tung Estate,5,0.25,0.13077683265490717,0.34515216943631644,centre; community; digital_help; smartphone
Lam Chun Wah,Chan Ka Ching,Siu Hong Court,Parkland Villas,5,0.26666666666666666,0.2780500461609071,0.34403296265059946,games; light_exercise; mahjong; stretching
Chan Yuk Lan,Chow Man Yi,Sam Shing Estate,Miami Beach Towers,5,0.29411764705882354,0.6028212065155948,0.34358498589252384,centre; community; park; walk; walking
Wong Tak Ming,Ho Pak Hei,Tsui Ning Garden,Miami Beach Towers,5,0.26666666666666666,0.2911660802939096,0.3428407222659706,games; mahjong; park; walking
Wong Chi Keung,Lau Ka Ming,Tsui Ning Garden,Yau Oi Estate,5,0.25,0.15156818956991686,0.3427571583329524,light_exercise; park; stretching; walking
Leung Mei Lin,Lam Wai Man,Siu Hei Court,Melody Garden,5,0.2631578947368421,0.2911343985211565,0.33986111679711717,food_social; games; mahjong; park; walking
Lau Kin Man,Ho Ka Ching,Kin Sang Estate,Glorious Garden,5,0.3333333333333333,1.6593523501957324,0.3397380440475641,chess; chinese; games
Chan Siu Lan,Ng Sze Wing,Hanford Garden,Sea Crest Villa,5,0.38461538461538464,11.366640011316358,0.33905248312093983,arts; calligraphy; chinese; cooking; food_social
Cheung Siu Lan,Ho Hiu Lam,Leung King Estate,Parkland Villas,5,0.3125,1.0489225208190114,0.33883421043907547,centre; community; food_social; reading; tea
Chow Siu Fong,Ng Lok Yin,Chelsea Heights,San Wai Court,5,0.3333333333333333,1.769043406672574,0.33750366509431057,games; karaoke; mahjong; music; park; songs; walking
Wong Kwok Wai,Wong Wai Man,Tung Chung Crescent,Siu Hin Court,5,0.38461538461538464,13.620084799309192,0.3371829353342325,cooking; digital_help; food_social; smartphone; tea
Leung Hoi Yan,Wong Pak Hei,Yan Tin Estate,Shan King Estate,5,0.2857142857142857,0.590570378509024,0.3371629353116758,centre; community; digital_help; smartphone
Chow Ka Yan,Chow Chi Ho,Century Link,Caribbean Coast,5,0.26666666666666666,0.36201337478353207,0.33679774377436383,centre; community; food_social; tea
Ho Yuk Lan,Lee Ka Ming,Siu Hong Court,Parkland Villas,5,0.23529411764705882,0.10280974418286042,0.33601620840877156,food_social; light_exercise; reading; tea
Lee Hoi Yan,Ho Tsz Ho,Lung Mun Oasis,Sun Tuen Mun Centre,5,0.26666666666666666,0.37460920850118395,0.3357885895174191,park; reading; walk; walking
Leung Pak Kuen,Tang Chi Ho,Tai Hing Estate,Yuet Wu Villa,5,0.35294117647058826,3.2716226291617914,0.3351154615054172,digital_help; games; light_exercise; mahjong; smartphone; stretching
Ho Siu Lan,Lau Siu Tung,Siu Lun Court,Kingston Terrace,5,0.3076923076923077,1.045703505050404,0.3348628702954892,companionship; food_social; light_exercise; stretching
Lam Hoi Yan,Lau Ka Ming,Wu King Estate,Wu King Estate,5,0.23529411764705882,0.11432740662397683,0.3346103480075462,food_social; light_exercise; stretching; tea
Ng Yee Kwan,Leung Yan Ting,Leung King Estate,Tin King Estate,5,0.26666666666666666,0.39110753453030744,0.334494419932805,park; reading; walk; walking
Lau Kwok Wai,Cheung Tsz Wai,Siu Hin Court,Siu Hin Court,5,0.29411764705882354,0.8221556829723664,0.33232007912480593,games; mahjong; park; walk; walking
Wong Kwok Wai,Cheung Yiu Tung,Pierhead Garden,Tsui Ning Garden,5,0.3333333333333333,2.087543653650223,0.3319156423875434,digital_help; food_social; games; mahjong; smartphone; tea
Leung Pak Kuen,Cheung Tsz Wai,Tin King Estate,Siu Hin Court,5,0.2222222222222222,0.05212292349748581,0.33145778141084564,games; mahjong; park; walking
Ho Tak Ming,Lee Man Yi,Siu Shan Court,Siu Shan Court,5,0.25,0.2701529578757341,0.3305960128226346,companionship; digital_help; smartphone
Chow Kwok Wai,Cheung Tsz Wai,Aegean Coast,Mun Tung Estate,5,0.375,11.692758665100516,0.3305677619190408,games; mahjong; park; reading; walk; walking
Ng Pak Kuen,Ng Wing Sze,Siu On Court,Tai Hing Estate,5,0.25,0.28159274477157825,0.3295418610841425,arts; companionship; park; walking
Cheung Siu Lan,Lau Ho Yin,Nerine Cove,Shan King Estate,5,0.3333333333333333,2.4114500926851523,0.32730290519417654,companionship; games; reading
Cheung Kwok Wai,Lee Pak Hei,Po Tin Estate,Melody Garden,5,0.35,4.132350681756633,0.32672637389786857,cooking; food_social; light_exercise; park; stretching; walk; walking
Cheung Pak Kuen,Yip Pak Hei,Caribbean Coast,Tung Chung Crescent,5,0.2727272727272727,0.6158240988241164,0.3246500687229256,centre; community; games
